series,scheme,configurationId,comparisonRole,channelCondition,interleaver,payloadBits,encodedBits,actualRate,burstRatio,x,EsN0Db,metric,rawY,plotted,sourceType,sourceCsvAbsolutePath,sourceStage,sourceRowKey,interpolated,synthetic,exclusionReason,nonMonotonicHighSnrAnomaly
LDPC无交织近码率基线（AWGN，R=0.46875）,LDPC,LDPC_BG2_K300_N640_DIRECT_LAYERED_NMS_A0P80,NO_INTERLEAVING_NEAR_RATE_REFERENCE,NO_BURST_AWGN,NONE,300,640,0.46875,0,5.5,5.5,BER,0.0,false,HISTORICAL_FORMAL_EXACT_ROW,C:\Users\V3169\Desktop\Project\SCL_Channel_Coding_Design_LDPC\Task\LDPC\block\stages\stage23_s4_final_reintegration\results\s4_revised_formal_point_results.csv,stage23_s4_final_reintegration,LDPC_BG2_K300_N640|line=168|EsN0Db=5.5,false,false,ZERO_ON_LOG_AXIS,false
LDPC无交织近码率基线（AWGN，R=0.46875）,LDPC,LDPC_BG2_K300_N640_DIRECT_LAYERED_NMS_A0P80,NO_INTERLEAVING_NEAR_RATE_REFERENCE,NO_BURST_AWGN,NONE,300,640,0.46875,0,6.0,6.0,BER,0.0,false,HISTORICAL_FORMAL_EXACT_ROW,C:\Users\V3169\Desktop\Project\SCL_Channel_Coding_Design_LDPC\Task\LDPC\block\stages\stage23_s4_final_reintegration\results\s4_revised_formal_point_results.csv,stage23_s4_final_reintegration,LDPC_BG2_K300_N640|line=170|EsN0Db=6.0,false,false,ZERO_ON_LOG_AXIS,false
LDPC无交织近码率基线（AWGN，R=0.46875）,LDPC,LDPC_BG2_K300_N640_DIRECT_LAYERED_NMS_A0P80,NO_INTERLEAVING_NEAR_RATE_REFERENCE,NO_BURST_AWGN,NONE,300,640,0.46875,0,6.5,6.5,BER,0.0,false,HISTORICAL_FORMAL_EXACT_ROW,C:\Users\V3169\Desktop\Project\SCL_Channel_Coding_Design_LDPC\Task\LDPC\block\stages\stage23_s4_final_reintegration\results\s4_revised_formal_point_results.csv,stage23_s4_final_reintegration,LDPC_BG2_K300_N640|line=172|EsN0Db=6.5,false,false,ZERO_ON_LOG_AXIS,false
LDPC无交织近码率基线（AWGN，R=0.46875）,LDPC,LDPC_BG2_K300_N640_DIRECT_LAYERED_NMS_A0P80,NO_INTERLEAVING_NEAR_RATE_REFERENCE,NO_BURST_AWGN,NONE,300,640,0.46875,0,7.0,7.0,BER,0.0,false,HISTORICAL_FORMAL_EXACT_ROW,C:\Users\V3169\Desktop\Project\SCL_Channel_Coding_Design_LDPC\Task\LDPC\block\stages\stage23_s4_final_reintegration\results\s4_revised_formal_point_results.csv,stage23_s4_final_reintegration,LDPC_BG2_K300_N640|line=174|EsN0Db=7.0,false,false,ZERO_ON_LOG_AXIS,false
LDPC无交织近码率基线（AWGN，R=0.46875）,LDPC,LDPC_BG2_K300_N640_DIRECT_LAYERED_NMS_A0P80,NO_INTERLEAVING_NEAR_RATE_REFERENCE,NO_BURST_AWGN,NONE,300,640,0.46875,0,7.5,7.5,BER,0.0,false,HISTORICAL_FORMAL_EXACT_ROW,C:\Users\V3169\Desktop\Project\SCL_Channel_Coding_Design_LDPC\Task\LDPC\block\stages\stage23_s4_final_reintegration\results\s4_revised_formal_point_results.csv,stage23_s4_final_reintegration,LDPC_BG2_K300_N640|line=176|EsN0Db=7.5,false,false,ZERO_ON_LOG_AXIS,false
LDPC无交织近码率基线（AWGN，R=0.46875）,LDPC,LDPC_BG2_K300_N640_DIRECT_LAYERED_NMS_A0P80,NO_INTERLEAVING_NEAR_RATE_REFERENCE,NO_BURST_AWGN,NONE,300,640,0.46875,0,8.0,8.0,BER,0.0,false,HISTORICAL_FORMAL_EXACT_ROW,C:\Users\V3169\Desktop\Project\SCL_Channel_Coding_Design_LDPC\Task\LDPC\block\stages\stage23_s4_final_reintegration\results\s4_revised_formal_point_results.csv,stage23_s4_final_reintegration,LDPC_BG2_K300_N640|line=178|EsN0Db=8.0,false,false,ZERO_ON_LOG_AXIS,false
LDPC无交织近码率基线（AWGN，R=0.46875）,LDPC,LDPC_BG2_K300_N640_DIRECT_LAYERED_NMS_A0P80,NO_INTERLEAVING_NEAR_RATE_REFERENCE,NO_BURST_AWGN,NONE,300,640,0.46875,0,8.5,8.5,BER,0.0,false,HISTORICAL_FORMAL_EXACT_ROW,C:\Users\V3169\Desktop\Project\SCL_Channel_Coding_Design_LDPC\Task\LDPC\block\stages\stage23_s4_final_reintegration\results\s4_revised_formal_point_results.csv,stage23_s4_final_reintegration,LDPC_BG2_K300_N640|line=180|EsN0Db=8.5,false,false,ZERO_ON_LOG_AXIS,false
LDPC无交织近码率基线（AWGN，R=0.46875）,LDPC,LDPC_BG2_K300_N640_DIRECT_LAYERED_NMS_A0P80,NO_INTERLEAVING_NEAR_RATE_REFERENCE,NO_BURST_AWGN,NONE,300,640,0.46875,0,9.0,9.0,BER,0.0,false,HISTORICAL_FORMAL_EXACT_ROW,C:\Users\V3169\Desktop\Project\SCL_Channel_Coding_Design_LDPC\Task\LDPC\block\stages\stage23_s4_final_reintegration\results\s4_revised_formal_point_results.csv,stage23_s4_final_reintegration,LDPC_BG2_K300_N640|line=182|EsN0Db=9.0,false,false,ZERO_ON_LOG_AXIS,false
LDPC无交织近码率基线（AWGN，R=0.46875）,LDPC,LDPC_BG2_K300_N640_DIRECT_LAYERED_NMS_A0P80,NO_INTERLEAVING_NEAR_RATE_REFERENCE,NO_BURST_AWGN,NONE,300,640,0.46875,0,9.5,9.5,BER,0.0,false,HISTORICAL_FORMAL_EXACT_ROW,C:\Users\V3169\Desktop\Project\SCL_Channel_Coding_Design_LDPC\Task\LDPC\block\stages\stage23_s4_final_reintegration\results\s4_revised_formal_point_results.csv,stage23_s4_final_reintegration,LDPC_BG2_K300_N640|line=184|EsN0Db=9.5,false,false,ZERO_ON_LOG_AXIS,false
LDPC无交织近码率基线（AWGN，R=0.46875）,LDPC,LDPC_BG2_K300_N640_DIRECT_LAYERED_NMS_A0P80,NO_INTERLEAVING_NEAR_RATE_REFERENCE,NO_BURST_AWGN,NONE,300,640,0.46875,0,10.0,10.0,BER,0.0,false,HISTORICAL_FORMAL_EXACT_ROW,C:\Users\V3169\Desktop\Project\SCL_Channel_Coding_Design_LDPC\Task\LDPC\block\stages\stage23_s4_final_reintegration\results\s4_revised_formal_point_results.csv,stage23_s4_final_reintegration,LDPC_BG2_K300_N640|line=186|EsN0Db=10.0,false,false,ZERO_ON_LOG_AXIS,false
无交织,CC,CC_NONE,BASELINE,BURST_POLARITY_REVERSAL_AWGN,NONE,300,612,0.49019607843137253,0.05,-5.0,-5.0,BER,0.40669833333333333,true,S7_FORMAL,C:\Users\V3169\Desktop\Project\SCL_Channel_Coding_Design\Task\Comparison\S7\stage11_cc_formal\results\formal_results.csv,S7_stage11_cc_formal,CC_NONE|-5|0.050000000000000003|HEAD;CC_NONE|-5|0.050000000000000003|QUARTER;CC_NONE|-5|0.050000000000000003|MIDDLE;CC_NONE|-5|0.050000000000000003|THREE_QUARTER;CC_NONE|-5|0.050000000000000003|TAIL;CC_NONE|-5|0.050000000000000003|RANDOM,false,false,,false
无交织,CC,CC_NONE,BASELINE,BURST_POLARITY_REVERSAL_AWGN,NONE,300,612,0.49019607843137253,0.05,-4.5,-4.5,BER,0.36768222222222224,true,S7_FORMAL,C:\Users\V3169\Desktop\Project\SCL_Channel_Coding_Design\Task\Comparison\S7\stage11_cc_formal\results\formal_results.csv,S7_stage11_cc_formal,CC_NONE|-4.5|0.050000000000000003|HEAD;CC_NONE|-4.5|0.050000000000000003|QUARTER;CC_NONE|-4.5|0.050000000000000003|MIDDLE;CC_NONE|-4.5|0.050000000000000003|THREE_QUARTER;CC_NONE|-4.5|0.050000000000000003|TAIL;CC_NONE|-4.5|0.050000000000000003|RANDOM,false,false,,false
无交织,CC,CC_NONE,BASELINE,BURST_POLARITY_REVERSAL_AWGN,NONE,300,612,0.49019607843137253,0.05,-4.0,-4.0,BER,0.3126072222222222,true,S7_FORMAL,C:\Users\V3169\Desktop\Project\SCL_Channel_Coding_Design\Task\Comparison\S7\stage11_cc_formal\results\formal_results.csv,S7_stage11_cc_formal,CC_NONE|-4|0.050000000000000003|HEAD;CC_NONE|-4|0.050000000000000003|QUARTER;CC_NONE|-4|0.050000000000000003|MIDDLE;CC_NONE|-4|0.050000000000000003|THREE_QUARTER;CC_NONE|-4|0.050000000000000003|TAIL;CC_NONE|-4|0.050000000000000003|RANDOM,false,false,,false
无交织,CC,CC_NONE,BASELINE,BURST_POLARITY_REVERSAL_AWGN,NONE,300,612,0.49019607843137253,0.05,-3.5,-3.5,BER,0.2463788888888889,true,S7_FORMAL,C:\Users\V3169\Desktop\Project\SCL_Channel_Coding_Design\Task\Comparison\S7\stage11_cc_formal\results\formal_results.csv,S7_stage11_cc_formal,CC_NONE|-3.5|0.050000000000000003|HEAD;CC_NONE|-3.5|0.050000000000000003|QUARTER;CC_NONE|-3.5|0.050000000000000003|MIDDLE;CC_NONE|-3.5|0.050000000000000003|THREE_QUARTER;CC_NONE|-3.5|0.050000000000000003|TAIL;CC_NONE|-3.5|0.050000000000000003|RANDOM,false,false,,false
无交织,CC,CC_NONE,BASELINE,BURST_POLARITY_REVERSAL_AWGN,NONE,300,612,0.49019607843137253,0.05,-3.0,-3.0,BER,0.1777538888888889,true,S7_FORMAL,C:\Users\V3169\Desktop\Project\SCL_Channel_Coding_Design\Task\Comparison\S7\stage11_cc_formal\results\formal_results.csv,S7_stage11_cc_formal,CC_NONE|-3|0.050000000000000003|HEAD;CC_NONE|-3|0.050000000000000003|QUARTER;CC_NONE|-3|0.050000000000000003|MIDDLE;CC_NONE|-3|0.050000000000000003|THREE_QUARTER;CC_NONE|-3|0.050000000000000003|TAIL;CC_NONE|-3|0.050000000000000003|RANDOM,false,false,,false
无交织,CC,CC_NONE,BASELINE,BURST_POLARITY_REVERSAL_AWGN,NONE,300,612,0.49019607843137253,0.05,-2.5,-2.5,BER,0.11921055555555556,true,S7_FORMAL,C:\Users\V3169\Desktop\Project\SCL_Channel_Coding_Design\Task\Comparison\S7\stage11_cc_formal\results\formal_results.csv,S7_stage11_cc_formal,CC_NONE|-2.5|0.050000000000000003|HEAD;CC_NONE|-2.5|0.050000000000000003|QUARTER;CC_NONE|-2.5|0.050000000000000003|MIDDLE;CC_NONE|-2.5|0.050000000000000003|THREE_QUARTER;CC_NONE|-2.5|0.050000000000000003|TAIL;CC_NONE|-2.5|0.050000000000000003|RANDOM,false,false,,false
无交织,CC,CC_NONE,BASELINE,BURST_POLARITY_REVERSAL_AWGN,NONE,300,612,0.49019607843137253,0.05,-2.0,-2.0,BER,0.07409388888888889,true,S7_FORMAL,C:\Users\V3169\Desktop\Project\SCL_Channel_Coding_Design\Task\Comparison\S7\stage11_cc_formal\results\formal_results.csv,S7_stage11_cc_formal,CC_NONE|-2|0.050000000000000003|HEAD;CC_NONE|-2|0.050000000000000003|QUARTER;CC_NONE|-2|0.050000000000000003|MIDDLE;CC_NONE|-2|0.050000000000000003|THREE_QUARTER;CC_NONE|-2|0.050000000000000003|TAIL;CC_NONE|-2|0.050000000000000003|RANDOM,false,false,,false
无交织,CC,CC_NONE,BASELINE,BURST_POLARITY_REVERSAL_AWGN,NONE,300,612,0.49019607843137253,0.05,-1.5,-1.5,BER,0.047793333333333334,true,S7_FORMAL,C:\Users\V3169\Desktop\Project\SCL_Channel_Coding_Design\Task\Comparison\S7\stage11_cc_formal\results\formal_results.csv,S7_stage11_cc_formal,CC_NONE|-1.5|0.050000000000000003|HEAD;CC_NONE|-1.5|0.050000000000000003|QUARTER;CC_NONE|-1.5|0.050000000000000003|MIDDLE;CC_NONE|-1.5|0.050000000000000003|THREE_QUARTER;CC_NONE|-1.5|0.050000000000000003|TAIL;CC_NONE|-1.5|0.050000000000000003|RANDOM,false,false,,false
无交织,CC,CC_NONE,BASELINE,BURST_POLARITY_REVERSAL_AWGN,NONE,300,612,0.49019607843137253,0.05,-1.0,-1.0,BER,0.03427555555555555,true,S7_FORMAL,C:\Users\V3169\Desktop\Project\SCL_Channel_Coding_Design\Task\Comparison\S7\stage11_cc_formal\results\formal_results.csv,S7_stage11_cc_formal,CC_NONE|-1|0.050000000000000003|HEAD;CC_NONE|-1|0.050000000000000003|QUARTER;CC_NONE|-1|0.050000000000000003|MIDDLE;CC_NONE|-1|0.050000000000000003|THREE_QUARTER;CC_NONE|-1|0.050000000000000003|TAIL;CC_NONE|-1|0.050000000000000003|RANDOM,false,false,,false
无交织,CC,CC_NONE,BASELINE,BURST_POLARITY_REVERSAL_AWGN,NONE,300,612,0.49019607843137253,0.05,-0.5,-0.5,BER,0.028008333333333333,true,S7_FORMAL,C:\Users\V3169\Desktop\Project\SCL_Channel_Coding_Design\Task\Comparison\S7\stage11_cc_formal\results\formal_results.csv,S7_stage11_cc_formal,CC_NONE|-0.5|0.050000000000000003|HEAD;CC_NONE|-0.5|0.050000000000000003|QUARTER;CC_NONE|-0.5|0.050000000000000003|MIDDLE;CC_NONE|-0.5|0.050000000000000003|THREE_QUARTER;CC_NONE|-0.5|0.050000000000000003|TAIL;CC_NONE|-0.5|0.050000000000000003|RANDOM,false,false,,false
无交织,CC,CC_NONE,BASELINE,BURST_POLARITY_REVERSAL_AWGN,NONE,300,612,0.49019607843137253,0.05,0.0,0.0,BER,0.024522222222222223,true,S7_FORMAL,C:\Users\V3169\Desktop\Project\SCL_Channel_Coding_Design\Task\Comparison\S7\stage11_cc_formal\results\formal_results.csv,S7_stage11_cc_formal,CC_NONE|0|0.050000000000000003|HEAD;CC_NONE|0|0.050000000000000003|QUARTER;CC_NONE|0|0.050000000000000003|MIDDLE;CC_NONE|0|0.050000000000000003|THREE_QUARTER;CC_NONE|0|0.050000000000000003|TAIL;CC_NONE|0|0.050000000000000003|RANDOM,false,false,,false
无交织,CC,CC_NONE,BASELINE,BURST_POLARITY_REVERSAL_AWGN,NONE,300,612,0.49019607843137253,0.05,0.5,0.5,BER,0.022606111111111108,true,S7_FORMAL,C:\Users\V3169\Desktop\Project\SCL_Channel_Coding_Design\Task\Comparison\S7\stage11_cc_formal\results\formal_results.csv,S7_stage11_cc_formal,CC_NONE|0.5|0.050000000000000003|HEAD;CC_NONE|0.5|0.050000000000000003|QUARTER;CC_NONE|0.5|0.050000000000000003|MIDDLE;CC_NONE|0.5|0.050000000000000003|THREE_QUARTER;CC_NONE|0.5|0.050000000000000003|TAIL;CC_NONE|0.5|0.050000000000000003|RANDOM,false,false,,false
无交织,CC,CC_NONE,BASELINE,BURST_POLARITY_REVERSAL_AWGN,NONE,300,612,0.49019607843137253,0.05,1.0,1.0,BER,0.021519999999999997,true,S7_FORMAL,C:\Users\V3169\Desktop\Project\SCL_Channel_Coding_Design\Task\Comparison\S7\stage11_cc_formal\results\formal_results.csv,S7_stage11_cc_formal,CC_NONE|1|0.050000000000000003|HEAD;CC_NONE|1|0.050000000000000003|QUARTER;CC_NONE|1|0.050000000000000003|MIDDLE;CC_NONE|1|0.050000000000000003|THREE_QUARTER;CC_NONE|1|0.050000000000000003|TAIL;CC_NONE|1|0.050000000000000003|RANDOM,false,false,,false
无交织,CC,CC_NONE,BASELINE,BURST_POLARITY_REVERSAL_AWGN,NONE,300,612,0.49019607843137253,0.05,1.5,1.5,BER,0.020647222222222223,true,S7_FORMAL,C:\Users\V3169\Desktop\Project\SCL_Channel_Coding_Design\Task\Comparison\S7\stage11_cc_formal\results\formal_results.csv,S7_stage11_cc_formal,CC_NONE|1.5|0.050000000000000003|HEAD;CC_NONE|1.5|0.050000000000000003|QUARTER;CC_NONE|1.5|0.050000000000000003|MIDDLE;CC_NONE|1.5|0.050000000000000003|THREE_QUARTER;CC_NONE|1.5|0.050000000000000003|TAIL;CC_NONE|1.5|0.050000000000000003|RANDOM,false,false,,false
无交织,CC,CC_NONE,BASELINE,BURST_POLARITY_REVERSAL_AWGN,NONE,300,612,0.49019607843137253,0.05,2.0,2.0,BER,0.01989611111111111,true,S7_FORMAL,C:\Users\V3169\Desktop\Project\SCL_Channel_Coding_Design\Task\Comparison\S7\stage11_cc_formal\results\formal_results.csv,S7_stage11_cc_formal,CC_NONE|2|0.050000000000000003|HEAD;CC_NONE|2|0.050000000000000003|QUARTER;CC_NONE|2|0.050000000000000003|MIDDLE;CC_NONE|2|0.050000000000000003|THREE_QUARTER;CC_NONE|2|0.050000000000000003|TAIL;CC_NONE|2|0.050000000000000003|RANDOM,false,false,,false
无交织,CC,CC_NONE,BASELINE,BURST_POLARITY_REVERSAL_AWGN,NONE,300,612,0.49019607843137253,0.05,2.5,2.5,BER,0.019393333333333332,true,S7_FORMAL,C:\Users\V3169\Desktop\Project\SCL_Channel_Coding_Design\Task\Comparison\S7\stage11_cc_formal\results\formal_results.csv,S7_stage11_cc_formal,CC_NONE|2.5|0.050000000000000003|HEAD;CC_NONE|2.5|0.050000000000000003|QUARTER;CC_NONE|2.5|0.050000000000000003|MIDDLE;CC_NONE|2.5|0.050000000000000003|THREE_QUARTER;CC_NONE|2.5|0.050000000000000003|TAIL;CC_NONE|2.5|0.050000000000000003|RANDOM,false,false,,false
无交织,CC,CC_NONE,BASELINE,BURST_POLARITY_REVERSAL_AWGN,NONE,300,612,0.49019607843137253,0.05,3.0,3.0,BER,0.018928333333333335,true,S7_FORMAL,C:\Users\V3169\Desktop\Project\SCL_Channel_Coding_Design\Task\Comparison\S7\stage11_cc_formal\results\formal_results.csv,S7_stage11_cc_formal,CC_NONE|3|0.050000000000000003|HEAD;CC_NONE|3|0.050000000000000003|QUARTER;CC_NONE|3|0.050000000000000003|MIDDLE;CC_NONE|3|0.050000000000000003|THREE_QUARTER;CC_NONE|3|0.050000000000000003|TAIL;CC_NONE|3|0.050000000000000003|RANDOM,false,false,,false
无交织,CC,CC_NONE,BASELINE,BURST_POLARITY_REVERSAL_AWGN,NONE,300,612,0.49019607843137253,0.05,3.5,3.5,BER,0.01856222222222222,true,S7_FORMAL,C:\Users\V3169\Desktop\Project\SCL_Channel_Coding_Design\Task\Comparison\S7\stage11_cc_formal\results\formal_results.csv,S7_stage11_cc_formal,CC_NONE|3.5|0.050000000000000003|HEAD;CC_NONE|3.5|0.050000000000000003|QUARTER;CC_NONE|3.5|0.050000000000000003|MIDDLE;CC_NONE|3.5|0.050000000000000003|THREE_QUARTER;CC_NONE|3.5|0.050000000000000003|TAIL;CC_NONE|3.5|0.050000000000000003|RANDOM,false,false,,false
无交织,CC,CC_NONE,BASELINE,BURST_POLARITY_REVERSAL_AWGN,NONE,300,612,0.49019607843137253,0.05,4.0,4.0,BER,0.018335,true,S7_FORMAL,C:\Users\V3169\Desktop\Project\SCL_Channel_Coding_Design\Task\Comparison\S7\stage11_cc_formal\results\formal_results.csv,S7_stage11_cc_formal,CC_NONE|4|0.050000000000000003|HEAD;CC_NONE|4|0.050000000000000003|QUARTER;CC_NONE|4|0.050000000000000003|MIDDLE;CC_NONE|4|0.050000000000000003|THREE_QUARTER;CC_NONE|4|0.050000000000000003|TAIL;CC_NONE|4|0.050000000000000003|RANDOM,false,false,,false
无交织,CC,CC_NONE,BASELINE,BURST_POLARITY_REVERSAL_AWGN,NONE,300,612,0.49019607843137253,0.05,4.5,4.5,BER,0.01810611111111111,true,S7_FORMAL,C:\Users\V3169\Desktop\Project\SCL_Channel_Coding_Design\Task\Comparison\S7\stage11_cc_formal\results\formal_results.csv,S7_stage11_cc_formal,CC_NONE|4.5|0.050000000000000003|HEAD;CC_NONE|4.5|0.050000000000000003|QUARTER;CC_NONE|4.5|0.050000000000000003|MIDDLE;CC_NONE|4.5|0.050000000000000003|THREE_QUARTER;CC_NONE|4.5|0.050000000000000003|TAIL;CC_NONE|4.5|0.050000000000000003|RANDOM,false,false,,false
无交织,CC,CC_NONE,BASELINE,BURST_POLARITY_REVERSAL_AWGN,NONE,300,612,0.49019607843137253,0.05,5.0,5.0,BER,0.01793,true,S7_FORMAL,C:\Users\V3169\Desktop\Project\SCL_Channel_Coding_Design\Task\Comparison\S7\stage11_cc_formal\results\formal_results.csv,S7_stage11_cc_formal,CC_NONE|5|0.050000000000000003|HEAD;CC_NONE|5|0.050000000000000003|QUARTER;CC_NONE|5|0.050000000000000003|MIDDLE;CC_NONE|5|0.050000000000000003|THREE_QUARTER;CC_NONE|5|0.050000000000000003|TAIL;CC_NONE|5|0.050000000000000003|RANDOM,false,false,,false
无交织,CC,CC_NONE,BASELINE,BURST_POLARITY_REVERSAL_AWGN,NONE,300,612,0.49019607843137253,0.05,5.5,5.5,BER,0.017754444444444444,true,S7_FORMAL,C:\Users\V3169\Desktop\Project\SCL_Channel_Coding_Design\Task\Comparison\S7\stage11_cc_formal\results\formal_results.csv,S7_stage11_cc_formal,CC_NONE|5.5|0.050000000000000003|HEAD;CC_NONE|5.5|0.050000000000000003|QUARTER;CC_NONE|5.5|0.050000000000000003|MIDDLE;CC_NONE|5.5|0.050000000000000003|THREE_QUARTER;CC_NONE|5.5|0.050000000000000003|TAIL;CC_NONE|5.5|0.050000000000000003|RANDOM,false,false,,false
无交织,CC,CC_NONE,BASELINE,BURST_POLARITY_REVERSAL_AWGN,NONE,300,612,0.49019607843137253,0.05,6.0,6.0,BER,0.017599444444444445,true,S7_FORMAL,C:\Users\V3169\Desktop\Project\SCL_Channel_Coding_Design\Task\Comparison\S7\stage11_cc_formal\results\formal_results.csv,S7_stage11_cc_formal,CC_NONE|6|0.050000000000000003|HEAD;CC_NONE|6|0.050000000000000003|QUARTER;CC_NONE|6|0.050000000000000003|MIDDLE;CC_NONE|6|0.050000000000000003|THREE_QUARTER;CC_NONE|6|0.050000000000000003|TAIL;CC_NONE|6|0.050000000000000003|RANDOM,false,false,,false
无交织,CC,CC_NONE,BASELINE,BURST_POLARITY_REVERSAL_AWGN,NONE,300,612,0.49019607843137253,0.05,6.5,6.5,BER,0.017495,true,S7_FORMAL,C:\Users\V3169\Desktop\Project\SCL_Channel_Coding_Design\Task\Comparison\S7\stage11_cc_formal\results\formal_results.csv,S7_stage11_cc_formal,CC_NONE|6.5|0.050000000000000003|HEAD;CC_NONE|6.5|0.050000000000000003|QUARTER;CC_NONE|6.5|0.050000000000000003|MIDDLE;CC_NONE|6.5|0.050000000000000003|THREE_QUARTER;CC_NONE|6.5|0.050000000000000003|TAIL;CC_NONE|6.5|0.050000000000000003|RANDOM,false,false,,false
无交织,CC,CC_NONE,BASELINE,BURST_POLARITY_REVERSAL_AWGN,NONE,300,612,0.49019607843137253,0.05,7.0,7.0,BER,0.017391666666666666,true,S7_FORMAL,C:\Users\V3169\Desktop\Project\SCL_Channel_Coding_Design\Task\Comparison\S7\stage11_cc_formal\results\formal_results.csv,S7_stage11_cc_formal,CC_NONE|7|0.050000000000000003|HEAD;CC_NONE|7|0.050000000000000003|QUARTER;CC_NONE|7|0.050000000000000003|MIDDLE;CC_NONE|7|0.050000000000000003|THREE_QUARTER;CC_NONE|7|0.050000000000000003|TAIL;CC_NONE|7|0.050000000000000003|RANDOM,false,false,,false
无交织,CC,CC_NONE,BASELINE,BURST_POLARITY_REVERSAL_AWGN,NONE,300,612,0.49019607843137253,0.05,7.5,7.5,BER,0.017266111111111107,true,S7_FORMAL,C:\Users\V3169\Desktop\Project\SCL_Channel_Coding_Design\Task\Comparison\S7\stage11_cc_formal\results\formal_results.csv,S7_stage11_cc_formal,CC_NONE|7.5|0.050000000000000003|HEAD;CC_NONE|7.5|0.050000000000000003|QUARTER;CC_NONE|7.5|0.050000000000000003|MIDDLE;CC_NONE|7.5|0.050000000000000003|THREE_QUARTER;CC_NONE|7.5|0.050000000000000003|TAIL;CC_NONE|7.5|0.050000000000000003|RANDOM,false,false,,false
无交织,CC,CC_NONE,BASELINE,BURST_POLARITY_REVERSAL_AWGN,NONE,300,612,0.49019607843137253,0.05,8.0,8.0,BER,0.017175,true,S7_FORMAL,C:\Users\V3169\Desktop\Project\SCL_Channel_Coding_Design\Task\Comparison\S7\stage11_cc_formal\results\formal_results.csv,S7_stage11_cc_formal,CC_NONE|8|0.050000000000000003|HEAD;CC_NONE|8|0.050000000000000003|QUARTER;CC_NONE|8|0.050000000000000003|MIDDLE;CC_NONE|8|0.050000000000000003|THREE_QUARTER;CC_NONE|8|0.050000000000000003|TAIL;CC_NONE|8|0.050000000000000003|RANDOM,false,false,,false
无交织,CC,CC_NONE,BASELINE,BURST_POLARITY_REVERSAL_AWGN,NONE,300,612,0.49019607843137253,0.05,8.5,8.5,BER,0.017076111111111108,true,S7_FORMAL,C:\Users\V3169\Desktop\Project\SCL_Channel_Coding_Design\Task\Comparison\S7\stage11_cc_formal\results\formal_results.csv,S7_stage11_cc_formal,CC_NONE|8.5|0.050000000000000003|HEAD;CC_NONE|8.5|0.050000000000000003|QUARTER;CC_NONE|8.5|0.050000000000000003|MIDDLE;CC_NONE|8.5|0.050000000000000003|THREE_QUARTER;CC_NONE|8.5|0.050000000000000003|TAIL;CC_NONE|8.5|0.050000000000000003|RANDOM,false,false,,false
无交织,CC,CC_NONE,BASELINE,BURST_POLARITY_REVERSAL_AWGN,NONE,300,612,0.49019607843137253,0.05,9.0,9.0,BER,0.01700888888888889,true,S7_FORMAL,C:\Users\V3169\Desktop\Project\SCL_Channel_Coding_Design\Task\Comparison\S7\stage11_cc_formal\results\formal_results.csv,S7_stage11_cc_formal,CC_NONE|9|0.050000000000000003|HEAD;CC_NONE|9|0.050000000000000003|QUARTER;CC_NONE|9|0.050000000000000003|MIDDLE;CC_NONE|9|0.050000000000000003|THREE_QUARTER;CC_NONE|9|0.050000000000000003|TAIL;CC_NONE|9|0.050000000000000003|RANDOM,false,false,,false
无交织,CC,CC_NONE,BASELINE,BURST_POLARITY_REVERSAL_AWGN,NONE,300,612,0.49019607843137253,0.05,9.5,9.5,BER,0.016913333333333332,true,S7_FORMAL,C:\Users\V3169\Desktop\Project\SCL_Channel_Coding_Design\Task\Comparison\S7\stage11_cc_formal\results\formal_results.csv,S7_stage11_cc_formal,CC_NONE|9.5|0.050000000000000003|HEAD;CC_NONE|9.5|0.050000000000000003|QUARTER;CC_NONE|9.5|0.050000000000000003|MIDDLE;CC_NONE|9.5|0.050000000000000003|THREE_QUARTER;CC_NONE|9.5|0.050000000000000003|TAIL;CC_NONE|9.5|0.050000000000000003|RANDOM,false,false,,false
无交织,CC,CC_NONE,BASELINE,BURST_POLARITY_REVERSAL_AWGN,NONE,300,612,0.49019607843137253,0.05,10.0,10.0,BER,0.016864444444444442,true,S7_FORMAL,C:\Users\V3169\Desktop\Project\SCL_Channel_Coding_Design\Task\Comparison\S7\stage11_cc_formal\results\formal_results.csv,S7_stage11_cc_formal,CC_NONE|10|0.050000000000000003|HEAD;CC_NONE|10|0.050000000000000003|QUARTER;CC_NONE|10|0.050000000000000003|MIDDLE;CC_NONE|10|0.050000000000000003|THREE_QUARTER;CC_NONE|10|0.050000000000000003|TAIL;CC_NONE|10|0.050000000000000003|RANDOM,false,false,,false
